HA8MZ;GD0TEP;20160801220807;115;;;7076000;0;;JT65;-03;-13;;;;;;;;;;;;;;;
HA8MZ;DK2CC;20160801222010;114;;;7076000;0;;JT65;-07;-09;;;;;;;;;;;;;;;
HA8MZ;R100WWS;20160801224615;95;;;7041000;7076000;;BPSK63;599;599;;;;;;;;;;;;;;;
HA8MZ;EA8JT;20160801224842;229;;;7041000;7076000;;BPSK63;599;599;;;Alberto;Tenerife;;;;;;;;;;;
HA8MZ;UN7DA;20160801234907;15;;;7076000;0;;JT65;-05;-19;;;;;;;;;;;;;;;
HA8MZ;VK6XT;20160802000011;175;;;7076000;0;;JT65;-15;-22;;;;;;;;;;;;;;;
HA8MZ;DO9CW;20160802082306;129;;;21076000;0;;JT65;-11;-07;;;;;;;;;;;;;;;
HA8MZ;5P1KZX;20160802083300;13;;;21076000;0;;JT65;-03;-01;;;;;;;;;;;;;;;
HA8MZ;EA3DUI;20160802112750;161;;;21071000;21076000;;BPSK31;599;599;;;;;;;;;;;;;;;
HA8MZ;MW0PPM;20160802114012;6;;;21076000;0;;JT65;-21;-20;;;;;;;;;;;;;;;
HA8MZ;DO4FJ;20160802150405;129;;;21076000;0;;JT65;-03;-05;;;;;;;;;;;;;;;
HA8MZ;SP1JQJ;20160802152123;81;;;21257000;0;;SSB;59;57;;;arnold;;;;;;;;;;;;
HA8MZ;DL0VBG;20160802153005;107;;;21072000;21257000;;BPSK63;599;599;;;;;;;;;;;;;;;
HA8MZ;ON3DWG;20160802155505;162;;;21071000;0;;BPSK63;599;599;;;Guy;Horebeke;;;;;;;;;;;
HA8MZ;ON2RX;20160802160743;152;;;21071000;0;;BPSK31;599;599;;;fernand;epinois;;;;;;;;;;;
HA8MZ;DF4JH/P;20160802161019;266;;;21071000;0;;BPSK31;599;599;;;Hans;near Dingolfing;;;;;;;;;;;
HA8MZ;DM3JG;20160802162703;362;;;21076000;21071000;;JT65;-04;-07;;;;;;;;;;;;;;;
HA8MZ;R2EA;20160802163439;94;;;21071000;0;;BPSK63;599;599;;;Roman;;;;;;;;;;;;
HA8MZ;DL8UFO;20160802163614;103;;;21071000;0;;BPSK63;599;599;;;Fritz;Meuro;;;;;;;;;;;
HA8MZ;SP5Z;20160802163839;135;;;21071000;0;;BPSK63;599;599;;;Wlodek;Przasnysz;;;;;;;;;;;
HA8MZ;RA9WAN;20160802165041;151;;;7040000;0;;BPSK63;599;599;;;Nick;Kumertau;;;;;;;;;;;
HA8MZ;HB9FVR;20160802170203;226;;;7040000;0;;BPSK31;599;599;;;Silvan;;;;;;;;;;;;
HA8MZ;DL1NKS;20160802175837;65;;;7138000;7040000;;SSB;59;57;;;;;;;;;;;;;;;
HA8MZ;DO3PSG;20160802194113;111;;;21076000;0;;JT65;-07;-01;;;;;;;;;;;;;;;
HA8MZ;UR5GKD;20160802201414;113;;;7076000;0;;JT65;-07;-07;;;;;;;;;;;;;;;
HA8MZ;ES6DO;20160802202402;261;;;7076000;0;;JT65;-06;-02;;;;;;;;;;;;;;;
HA8MZ;YO5BYV;20160802204507;112;;;7076000;0;;JT65;-06;-12;;;;;;;;;;;;;;;
HA8MZ;OM2BK;20160802205426;196;;;7040000;7076000;;BPSK31;599;599;;;BENEDIK;MORAVANY;;;;;;;;;;;
HA8MZ;SV2ROC;20160802210650;223;;;7040000;7076000;;BPSK31;599;599;;;tony;thessaloniki;;;;;;;;;;;
HA8MZ;9A7DRI;20160802211049;156;;;7040000;7076000;;BPSK31;599;599;;;IVAN;NR SLATINA;;;;;;;;;;;
HA8MZ;OK1URO;20160802211847;164;;;7040000;0;;BPSK63;599;599;;;Milan;STETI;;;;;;;;;;;
HA8MZ;RT6DE;20160803204542;71;;;7140000;0;;SSB;59;59;;;alex;;;;;;;;;;;;
HA8MZ;LY5O;20160803210424;94;;;7132500;7140000;;SSB;59;33;;;;;;;;;;;;;;;
HA8MZ;M0OBL;20160803212212;121;;;7076000;0;;JT65;-08;-14;;;;;;;;;;;;;;;
HA8MZ;DM5KK;20160803212804;129;;;7076000;0;;JT65;-04;-01;;;;;;;;;;;;;;;
HA8MZ;OK2AWA;20160803213609;181;;;7076000;0;;JT65;-06;-04;;;;;;;;;;;;;;;
HA8MZ;UR5LKA;20160803214411;174;;;7076000;0;;JT65;-05;-12;;;;;;;;;;;;;;;
HA8MZ;UA3ADN;20160803215355;231;;;7040000;7076000;;BPSK31;599;599;;;Alexander;nr. Ryazan;;;;;;;;;;;
HA8MZ;RA6ABO;20160803215936;404;;;7041000;7076000;;BPSK31;599;579;;;MIKHAIL;SHABELSK;;;;;;;;;;;
HA8MZ;SA7HLG;20160803221555;262;;;7040000;7076000;;BPSK31;599;599;;;Lars;;;;;;;;;;;;
HA8MZ;CT2IFT;20160803222617;228;;;7040000;7076000;;BPSK31;599;599;;;Serg;;;;;;;;;;;;
HA8MZ;HZ1SK;20160803223449;254;;;7040000;7076000;;BPSK31;599;599;;;samir;;;;;;;;;;;;
HA8MZ;RA9WAN;20160803224311;1697;;;7076000;0;;JT65;-06;-11;;;Nick;Kumertau;;;;;;;;;;;
HA8MZ;G4IUA;20160803231725;402;;;7078000;7076000;;JT9;-07;-13;;;;;;;;;;;;;;;
HA8MZ;G0HDV;20160803232419;251;;;7078000;7076000;;JT9;-01;-13;;;;;;;;;;;;;;;
HA8MZ;YP0IP;20160804072012;83;;;7130000;0;;SSB;59;57;;;sorin;;yo2msb,;;;;;;;;;;
HA8MZ;RU3XJ;20160804074314;237;;;21072000;0;;BPSK31;599;599;;;Anatoly;Kaluga;;;;;;;;;;;
HA8MZ;EA3KU;20160804075341;216;;;21071000;21072000;;BPSK31;599;599;;;Fernando;l'ametlla de mar;;;;;;;;;;;
HA8MZ;DO7FKH;20160804082405;324;;;21076000;0;;JT65;-09;-19;;;;;;;;;;;;;;;
HA8MZ;YO6FPW;20160804113700;268;;;21076000;0;;JT65;-07;-12;;;;;;;;;;;;;;;
HA8MZ;E70T/P;20160804114622;14;;;7142000;0;;SSB;59;59;;;;;;;;;;;;;;;
HA8MZ;LZ3QE;20160804134001;295;;;21071000;0;;BPSK31;599;599;;;Ando;Burgas;;;;;;;;;;;
HA8MZ;SQ3TCL;20160804170137;102;;;7040000;0;;BPSK63;599;599;;;Tomasz;Krobia;;;;;;;;;;;
HA8MZ;ON2AD;20160804170551;260;;;7040000;0;;BPSK31;599;599;;;Pat;Leopoldsburg;;;;;;;;;;;
HA8MZ;OM7OM;20160804171607;108;;;7040000;0;;BPSK63;599;599;;;MILAN;KALINOVO;;;;;;;;;;;
HA8MZ;EA3UV;20160804171832;286;;;7040000;0;;BPSK31;599;599;;;LUIS;TORREDEMBARRA;;;;;;;;;;;
HA8MZ;SV8LMM;20160804172906;190;;;7040000;0;;BPSK31;599;599;;;Thanasis;Chalkida;evia isl.;;;;;;;;;;
HA8MZ;OZ1TMK;20160804173709;292;;;7040000;0;;BPSK31;579;569;;;Torben;Ravenholt;;;;;;;;;;;
HA8MZ;DG7KAQ;20160804180126;108;;;7076000;0;;JT65;-06;-18;;;;;;;;;;;;;;;
HA8MZ;SV5KKU;20160804181522;38;;;7076000;0;;JT65;-09;-15;;;;;;;;;;;;;;;
HA8MZ;JA2ACI;20160804182703;507;;;7076000;0;;JT65;-04;-13;;;;;;;;;;;;;;;
HA8MZ;E72NA;20160804184906;450;;;7076000;0;;JT65;-10;-05;;;;;;;;;;;;;;;
HA8MZ;9A2RI;20160804185741;87;;;7076000;0;;JT65;-07;-10;;;;;;;;;;;;;;;
HA8MZ;SP9UNX;20160804190426;115;;;7076000;0;;JT65;-06;-10;;;;;;;;;;;;;;;
HA8MZ;IS0DCR;20160804214509;172;;;7076000;0;;JT65;-05;-13;;;;;;;;;;;;;;;
HA8MZ;RW6AU;20160804215101;753;;;7076000;0;;JT65;-12;-14;;;;;;;;;;;;;;;
HA8MZ;RZ6HNP;20160805085004;128;;;21076000;0;;JT65;-06;-21;;;;;;;;;;;;;;;
HA8MZ;OH3HNU;20160805115653;104;;;21070000;21076000;;BPSK63;579;599;;;hans;;;;;;;;;;;;
HA8MZ;ES2HV;20160805133801;122;;;21076000;0;;JT65;-05;-08;;;;;;;;;;;;;;;
HA8MZ;EW8NB;20160805134918;15954;;;21076000;0;;JT65;-03;06;;;;;;;;;;;;;;;
HA8MZ;YU7AOP;20160805181949;378;;;7041500;21076000;;BPSK31;599;599;;;Jovan;;;;;;;;;;;;
HA8MZ;RD9D;20160805184405;4323;;;7076000;21076000;;JT65;-08;-12;;;;;;;;;;;;;;;
HA8MZ;RU6YJ;20160807084602;246;;;21076000;0;;JT65;-06;-10;;;;;;;;;;;;;;;
HA8MZ;UR5NMZ;20160807085602;117;;;21076000;0;;JT65;-07;-06;;;;;;;;;;;;;;;
HA8MZ;IW2MYH;20160807092807;111;;;21076000;0;;JT65;-08;-12;;;;;;;;;;;;;;;
HA8MZ;DO1MDO;20160807093413;105;;;21076000;0;;JT65;-09;-03;;;;;;;;;;;;;;;
HA8MZ;DD1RE;20160807094038;129;;;21076000;0;;JT65;-18;-01;;;;;;;;;;;;;;;
HA8MZ;DO1MGN;20160807120316;240;;;21076000;0;;JT65;-07;-01;;;;;;;;;;;;;;;
HA8MZ;IK4IDY;20160807121807;127;;;21076000;0;;JT65;-04;-09;;;;;;;;;;;;;;;
HA8MZ;EU1FQ;20160807122703;438;;;21076000;0;;JT65;-07;-17;;;;;;;;;;;;;;;
HA8MZ;SP3JHY;20160807151606;123;;;21076000;0;;JT65;-04;-10;;;;;;;;;;;;;;;
HA8MZ;TA3MHA;20160807152608;483;;;21076000;0;;JT65;-05;-10;;;;;;;;;;;;;;;
HA8MZ;DO6WAB;20160807154705;119;;;21076000;0;;JT65;-04;-11;;;;;;;;;;;;;;;
HA8MZ;YL3GGT;20160807160004;119;;;21076000;0;;JT65;-09;-07;;;;;;;;;;;;;;;
HA8MZ;F4FSY/P;20160807165408;71;;;21072000;0;;BPSK63;599;599;;;;;;;;;;;;;;;
HA8MZ;R7RIB;20160807170802;140;;;21076000;0;;JT65;-02;-14;;;;;;;;;;;;;;;
HA8MZ;DF3JO;20160807175509;109;;;21076000;0;;JT65;-07;-08;;;;;;;;;;;;;;;
HA8MZ;SV2HZT;20160807192310;133;;;21076000;0;;JT65;-10;-03;;;;;;;;;;;;;;;
HA8MZ;DG5NET;20160807194916;101;;;21076000;0;;JT65;-09;-11;;;;;;;;;;;;;;;
HA8MZ;PA2MR;20160807195710;4317;;;21076000;0;;JT65;-08;-08;;;;;;;;;;;;;;;
HA8MZ;DK3HO;20160807211808;110;;;7076000;0;;JT65;-05;-07;;;;;;;;;;;;;;;
HA8MZ;9A/IK4LZH;20160808070443;13;;;7172000;0;;SSB;59;59;;;;;;;;;;;;;;;
HA8MZ;SA0BDK;20160808073034;91;;;21076000;0;;JT65;-07;-01;;;;;;;;;;;;;;;
HA8MZ;SV1IYF;20160808205659;120;;;21076000;0;;JT65;-04;-18;;;;;;;;;;;;;;;
HA8MZ;DL1KSW;20160808212517;110;;;7076000;0;;JT65;-05;-15;;;;;;;;;;;;;;;
HA8MZ;SM7OYP;20160808213359;308;;;7076000;0;;JT65;-08;-06;;;;;;;;;;;;;;;
HA8MZ;IT9GJK;20160808215145;218;;;7040000;0;;BPSK31;599;599;;;giuseppe;;;;;;;;;;;;
HA8MZ;5B4PRC;20160809071507;14;;;21244000;0;;SSB;59;56;;;;;;;;;;;;;;;
HA8MZ;DG1LHM;20160809140304;385;;;21076000;0;;JT65;-19;-19;;;;;;;;;;;;;;;
HA8MZ;SP5ZIM/P;20160809150153;16;;;7155000;0;;SSB;59;55;;;Jarek;;0,5W from me;;;;;;;;;;
HA8MZ;4O/IZ5YHD/P;20160809151109;10;;;7135000;0;;SSB;59;59;;;;;;;;;;;;;;;
HA8MZ;F6ECI;20160809152107;301;;;21072000;0;;BPSK31;599;599;;;Christian;SARRAZAC;;;;;;;;;;;
HA8MZ;DJ6JZ;20160809153402;120;;;21076000;0;;JT65;-07;-07;;;;;;;;;;;;;;;
HA8MZ;DL1NKS;20160809155233;101;;;7148000;0;;SSB;59;59+10;;;stephan;;;;;;;;;;;;
HA8MZ;IW2CXB/2;20160809160300;305;;;7040000;0;;BPSK31;599;599;;;George;Bratto - N.Italy;;;;;;;;;;;
HA8MZ;YO7CFD;20160809160958;102;;;7040000;0;;BPSK125;599;599;;;DINCA;Craiova;;;;;;;;;;;
HA8MZ;2E0VDS;20160809161256;122;;;7040000;0;;BPSK63;599;599;;;Michael;Doddington;;;;;;;;;;;
HA8MZ;SP3EWP;20160809163449;128;;;7147000;0;;SSB;55;57;;;;;;;;;;;;;;;
HA8MZ;HA/DG8MFV/P;20160809170405;188;;;7150000;0;;SSB;59;59;;;peter;;;;;;;;;;;;
HA8MZ;PA7ZZ;20160809171615;463;;;21076000;0;;JT65;-12;-27;;;;;;;;;;;;;;;
HA8MZ;LZ2WP;20160809172959;431;;;21076000;0;;JT65;-08;-12;;;;;;;;;;;;;;;
HA8MZ;EA3BKG;20160809183517;173;;;21070000;0;;BPSK31;599;599;;;Marcial;Sitges;;;;;;;;;;;
HA8MZ;OZ0EDR;20160809185248;224;;;21071000;0;;BPSK31;597;599;;;;;;;;;;;;;;;
HA8MZ;PA3GAE;20160809190614;132;;;21076000;0;;JT65;-08;-17;;;;;;;;;;;;;;;
HA8MZ;SQ3PBA;20160809191021;182;;;21076000;0;;JT65;-07;-19;;;;;;;;;;;;;;;
HA8MZ;PA3DTR;20160809191859;564;;;21076000;0;;JT65;-06;-16;;;;;;;;;;;;;;;
HA8MZ;UR5ZKB;20160809193700;52;;;7134000;0;;SSB;59;58;;;vasily;;;;;;;;;;;;
HA8MZ;SP9H;20160809194321;145;;;7137400;0;;SSB;59;57;;;edward;;;;;;;;;;;;
HA8MZ;LZ2FL;20160809201923;33;;;7165000;0;;SSB;59;55;;;;;;;;;;;;;;;
HA8MZ;G4NRT;20160809203401;122;;;7076000;0;;JT65;-19;-19;;;;;;;;;;;;;;;
HA8MZ;RA1AIC;20160809204004;232;;;7076000;0;;JT65;-05;-13;;;;;;;;;;;;;;;
HA8MZ;RW4C;20160809204716;697;;;7076000;0;;JT65;-19;-16;;;;;;;;;;;;;;;
HA8MZ;R31RIO;20160809205915;71;;;7041000;0;;BPSK63;599;599;;;;;;;;;;;;;;;
HA8MZ;MM0HVU;20160809231012;116;;;7076000;0;;JT65;-07;-22;;;;;;;;;;;;;;;
HA8MZ;EI7HHB;20160809233108;109;;;7076000;0;;JT65;-15;-21;;;;;;;;;;;;;;;
HA8MZ;PE2WB;20160810000609;110;;;7076000;0;;JT65;-05;-17;;;;;;;;;;;;;;;
HA8MZ;RA6AN;20160810004602;113;;;7076000;0;;JT65;-08;-15;;;;;;;;;;;;;;;
HA8MZ;EA6FG;20160810010312;107;;;7076000;0;;JT65;-03;-11;;;;;;;;;;;;;;;
HA8MZ;YO3DP;20160810014005;113;;;7076000;0;;JT65;-07;-17;;;;;;;;;;;;;;;
HA8MZ;R6LCG;20160810022309;109;;;7076000;0;;JT65;-07;-08;;;;;;;;;;;;;;;
HA8MZ;LY2PX;20160810125648;68;;;21229000;0;;SSB;59;58;;;willy;capital lithuania;;;;;;;;;;;
HA8MZ;DO1UZ;20160810130510;107;;;21076000;0;;JT65;-13;-09;;;;;;;;;;;;;;;
HA8MZ;YL3GGT;20160810131705;24;;;21076000;0;;JT65;-08;-12;;;;;I'm portable;;;;;;;;;;
HA8MZ;IZ8GNR;20160810134903;23;;;21260000;0;;SSB;59;55;;;;;;;;;;;;;;;
HA8MZ;DL1KSW;20160810143510;134;;;21076000;0;;JT65;-06;-08;;;;;;;;;;;;;;;
HA8MZ;SP9YFF/P;20160810145023;35;;;7129000;0;;SSB;59;55;;;;;;;;;;;;;;;
HA8MZ;UA6CET;20160810152324;249;;;21070000;0;;BPSK31;599;599;;;Gennadiy;Sochi;;;;;;;;;;;
HA8MZ;UV5EUE;20160810155009;108;;;21076000;0;;JT65;-09;-18;;;;;;;;;;;;;;;
HA8MZ;RN6AM;20160810160507;248;;;21076000;0;;JT65;-08;-08;;;;;;;;;;;;;;;
